window_start,window_end,n_members,subsample_fraction,dominant_iau,dominant_iau_fraction,sporadic_fraction,q_med,e_med,i_med,peri_med,node_med,vgeo_med,thr_d_sh,thr_d_d,thr_d_h
152.0,154.0,27,0.4723,,0.0,0.593,0.4452,0.9745,74.282,98.361,333.158,45.952,0.17814,0.10715,0.18304
152.0,154.0,15,0.4723,,0.0,1.0,0.1888,0.9715,133.814,129.931,332.909,56.204,0.17814,0.10715,0.18304
152.0,154.0,13,0.4723,,0.0,1.0,0.8478,0.9069,57.203,48.696,333.121,36.575,0.17814,0.10715,0.18304
152.0,154.0,8,0.4723,,0.0,1.0,1.0004,0.7622,57.346,347.768,332.39,33.625,0.17814,0.10715,0.18304
153.0,155.0,5383,0.4599,,0.0,0.805,0.8463,0.8577,70.892,186.782,154.526,42.658,0.17539,0.11053,0.1984
153.0,155.0,25,0.4599,ALN,0.64,0.36,0.3777,0.986,67.928,75.528,153.787,45.132,0.17539,0.11053,0.1984
153.0,155.0,28,0.4599,,0.0,0.536,0.3978,0.9767,75.216,102.964,333.839,45.875,0.17539,0.11053,0.1984
153.0,155.0,28,0.4599,,0.0,1.0,0.986,0.6955,41.466,22.323,334.021,26.229,0.17539,0.11053,0.1984
153.0,155.0,15,0.4599,UMS,0.667,0.333,0.616,0.9623,65.465,101.677,154.038,42.174,0.17539,0.11053,0.1984
153.0,155.0,17,0.4599,,0.0,1.0,0.7362,0.9249,159.733,296.715,334.044,66.719,0.17539,0.11053,0.1984
153.0,155.0,8,0.4599,,0.0,1.0,0.5605,0.9189,161.35,273.97,334.01,64.609,0.17539,0.11053,0.1984
154.0,156.0,5687,0.4723,,0.0,0.82,0.8467,0.856,73.617,184.397,155.531,43.521,0.21674,0.10576,0.21979
154.0,156.0,13,0.4723,,0.0,1.0,0.2106,0.9801,64.013,128.416,334.963,44.281,0.21674,0.10576,0.21979
154.0,156.0,36,0.4723,,0.0,0.556,0.5244,0.9591,66.962,90.616,154.803,43.373,0.21674,0.10576,0.21979
155.0,157.0,5700,0.4792,,0.0,0.831,0.8318,0.8599,72.111,185.702,156.592,43.637,0.24716,0.11699,0.21658
155.0,157.0,20,0.4792,,0.0,1.0,0.3315,0.9913,107.208,110.482,336.443,54.761,0.24716,0.11699,0.21658
155.0,157.0,8,0.4792,,0.0,1.0,0.6261,0.973,96.468,78.043,335.965,52.495,0.24716,0.11699,0.21658
155.0,157.0,24,0.4792,ALN,0.583,0.417,0.3711,0.9796,66.675,74.069,155.924,45.016,0.24716,0.11699,0.21658
156.0,158.0,5086,0.5021,,0.0,0.835,0.8394,0.8525,64.836,188.548,157.41,41.984,0.161,0.1037,0.22245
156.0,158.0,43,0.5021,,0.0,0.837,0.3817,0.9636,70.318,105.138,336.602,44.868,0.161,0.1037,0.22245
156.0,158.0,21,0.5021,,0.0,1.0,1.0081,0.6554,34.12,9.244,336.345,21.404,0.161,0.1037,0.22245
156.0,158.0,9,0.5021,,0.0,1.0,0.9823,0.6585,46.37,21.467,337.095,27.965,0.161,0.1037,0.22245
156.0,158.0,21,0.5021,,0.0,1.0,0.332,0.9833,107.092,111.048,336.549,54.659,0.161,0.1037,0.22245
156.0,158.0,51,0.5021,OMG,0.412,0.294,0.3014,0.9483,125.896,63.996,156.888,57.28,0.161,0.1037,0.22245
156.0,158.0,28,0.5021,,0.0,1.0,0.2342,0.9705,140.521,123.845,336.681,58.678,0.161,0.1037,0.22245
156.0,158.0,25,0.5021,ALN,0.8,0.2,0.3849,0.9866,66.396,74.688,156.759,44.69,0.161,0.1037,0.22245
156.0,158.0,16,0.5021,,0.0,1.0,0.9768,0.9054,63.613,21.642,336.858,38.31,0.161,0.1037,0.22245
156.0,158.0,20,0.5021,,0.0,1.0,0.9531,0.9252,80.047,332.13,336.543,46.304,0.161,0.1037,0.22245
156.0,158.0,14,0.5021,,0.0,1.0,0.7647,0.9226,151.205,299.852,336.866,66.043,0.161,0.1037,0.22245
156.0,158.0,8,0.5021,,0.0,1.0,0.8429,0.8686,66.066,49.574,336.302,39.917,0.161,0.1037,0.22245
156.0,158.0,8,0.5021,,0.0,1.0,0.6211,0.9803,58.101,77.399,336.583,38.939,0.161,0.1037,0.22245
157.0,159.0,5402,0.5649,,0.0,0.829,0.8363,0.8586,81.273,189.156,158.454,46.768,0.22077,0.092,0.18695
157.0,159.0,12,0.5649,EMO,0.583,0.417,0.6015,0.8966,133.071,277.809,338.173,61.366,0.22077,0.092,0.18695
157.0,159.0,18,0.5649,,0.0,1.0,0.9755,0.9292,62.616,22.106,337.695,38.117,0.22077,0.092,0.18695
157.0,159.0,13,0.5649,,0.0,1.0,0.9019,0.8822,56.096,140.943,158.168,35.826,0.22077,0.092,0.18695
157.0,159.0,20,0.5649,,0.0,1.0,0.7586,0.9066,150.13,297.828,337.605,65.956,0.22077,0.092,0.18695
157.0,159.0,55,0.5649,,0.0,0.836,0.4385,0.9584,73.065,99.022,337.713,44.612,0.22077,0.092,0.18695
157.0,159.0,8,0.5649,,0.0,1.0,0.6358,0.9411,50.865,76.581,338.075,35.493,0.22077,0.092,0.18695
157.0,159.0,15,0.5649,ALN,0.6,0.4,0.3959,0.9765,68.753,76.04,157.947,45.237,0.22077,0.092,0.18695
158.0,160.0,5234,0.5008,,0.0,0.851,0.8544,0.848,64.286,186.993,159.524,41.97,0.217,0.08807,0.18877
158.0,160.0,31,0.5008,,0.0,1.0,0.7106,0.8418,156.592,291.25,339.263,65.353,0.217,0.08807,0.18877
158.0,160.0,11,0.5008,,0.0,0.636,0.9948,0.9052,91.854,346.423,338.589,51.085,0.217,0.08807,0.18877
158.0,160.0,63,0.5008,,0.0,0.778,0.4501,0.9491,70.534,97.911,339.172,44.552,0.217,0.08807,0.18877
158.0,160.0,16,0.5008,,0.0,1.0,0.3106,0.9787,105.051,114.649,339.153,53.963,0.217,0.08807,0.18877
158.0,160.0,16,0.5008,,0.0,1.0,0.9731,0.9072,62.061,22.299,339.027,37.448,0.217,0.08807,0.18877
158.0,160.0,9,0.5008,,0.0,1.0,0.8566,0.8436,58.13,47.875,339.068,35.777,0.217,0.08807,0.18877
158.0,160.0,13,0.5008,EMO,0.769,0.231,0.5961,0.9522,135.244,279.821,338.924,62.429,0.217,0.08807,0.18877
158.0,160.0,61,0.5008,OMG,0.426,0.41,0.3047,0.9434,132.315,64.364,159.377,58.368,0.217,0.08807,0.18877
158.0,160.0,12,0.5008,,0.0,1.0,0.4814,0.9442,153.019,265.698,339.123,63.734,0.217,0.08807,0.18877
158.0,160.0,32,0.5008,,0.0,1.0,0.2333,0.976,158.904,126.275,338.787,59.612,0.217,0.08807,0.18877
158.0,160.0,15,0.5008,ALN,0.667,0.333,0.4021,0.9858,69.248,77.114,158.741,45.478,0.217,0.08807,0.18877
158.0,160.0,8,0.5008,,0.0,0.75,0.7284,0.9071,66.318,115.087,159.661,41.268,0.217,0.08807,0.18877
159.0,161.0,5391,0.4761,,0.0,0.858,0.8472,0.8491,64.729,183.225,160.498,41.725,0.18805,0.09658,0.18842
159.0,161.0,63,0.4761,,0.0,0.651,0.4283,0.9615,69.474,101.182,339.814,44.217,0.18805,0.09658,0.18842
159.0,161.0,10,0.4761,,0.0,1.0,0.2523,0.9876,150.581,120.46,339.53,60.437,0.18805,0.09658,0.18842
159.0,161.0,10,0.4761,,0.0,1.0,1.0079,0.816,88.044,179.089,340.123,48.687,0.18805,0.09658,0.18842
159.0,161.0,8,0.4761,,0.0,1.0,0.7511,0.8193,157.279,296.362,339.474,65.673,0.18805,0.09658,0.18842
159.0,161.0,12,0.4761,,0.0,1.0,0.3944,0.4737,54.742,341.914,160.332,25.39,0.18805,0.09658,0.18842
159.0,161.0,22,0.4761,EMO,0.727,0.273,0.6057,0.9015,133.463,279.427,340.307,61.635,0.18805,0.09658,0.18842
159.0,161.0,10,0.4761,ALN,0.7,0.3,0.3862,0.9862,68.229,74.997,159.664,45.374,0.18805,0.09658,0.18842
160.0,162.0,5707,0.4706,,0.0,0.857,0.8443,0.8579,89.827,183.321,161.6,49.898,0.2371,0.10608,0.22021
160.0,162.0,16,0.4706,,0.0,0.5,0.5603,0.9303,137.002,273.662,340.693,62.523,0.2371,0.10608,0.22021
161.0,163.0,5348,0.4521,,0.0,0.858,0.8419,0.8519,99.121,190.732,162.364,53.518,0.17953,0.11177,0.17106
161.0,163.0,16,0.4521,,0.0,1.0,0.8009,0.923,107.1,54.5,341.701,56.044,0.17953,0.11177,0.17106
161.0,163.0,10,0.4521,,0.0,1.0,0.4619,0.9687,107.716,95.34,341.811,54.723,0.17953,0.11177,0.17106
161.0,163.0,10,0.4521,,0.0,1.0,0.6497,0.8807,75.922,257.225,162.021,44.041,0.17953,0.11177,0.17106
161.0,163.0,25,0.4521,,0.0,0.6,0.4071,0.9451,70.574,103.469,341.958,44.203,0.17953,0.11177,0.17106
161.0,163.0,19,0.4521,,0.0,1.0,0.531,0.9428,54.559,89.605,342.092,38.659,0.17953,0.11177,0.17106
161.0,163.0,14,0.4521,,0.0,1.0,0.9799,0.9024,62.352,20.302,341.663,37.732,0.17953,0.11177,0.17106
161.0,163.0,27,0.4521,ALN,0.741,0.259,0.3932,0.9874,68.677,76.164,162.195,45.451,0.17953,0.11177,0.17106
161.0,163.0,22,0.4521,,0.0,1.0,1.003,0.6498,30.477,347.743,342.041,19.616,0.17953,0.11177,0.17106
161.0,163.0,14,0.4521,EMO,0.786,0.214,0.6033,0.953,133.304,280.551,342.229,62.193,0.17953,0.11177,0.17106
161.0,163.0,15,0.4521,,0.0,1.0,0.5304,0.9379,155.143,271.238,342.316,63.977,0.17953,0.11177,0.17106
161.0,163.0,11,0.4521,,0.0,0.909,1.0062,0.8078,90.167,352.089,341.281,49.893,0.17953,0.11177,0.17106
161.0,163.0,8,0.4521,,0.0,1.0,0.3092,0.9825,104.451,113.581,341.959,53.673,0.17953,0.11177,0.17106
162.0,164.0,5190,0.496,,0.0,0.862,0.8465,0.8518,99.172,195.771,163.419,53.56,0.17916,0.08312,0.21882
162.0,164.0,80,0.496,OMG,0.662,0.338,0.3088,0.9556,129.55,64.796,162.859,58.144,0.17916,0.08312,0.21882
162.0,164.0,16,0.496,,0.0,1.0,0.2128,0.9783,146.601,126.99,342.879,58.3,0.17916,0.08312,0.21882
162.0,164.0,16,0.496,FCE,0.688,0.312,0.3692,0.9586,71.776,106.741,342.677,44.803,0.17916,0.08312,0.21882
162.0,164.0,27,0.496,ALN,0.815,0.185,0.3932,0.9894,68.449,77.138,162.88,45.496,0.17916,0.08312,0.21882
162.0,164.0,12,0.496,,0.0,1.0,0.9771,0.9287,63.766,20.429,342.31,38.776,0.17916,0.08312,0.21882
162.0,164.0,19,0.496,,0.0,1.0,0.4283,0.9741,104.443,104.012,342.893,54.179,0.17916,0.08312,0.21882
162.0,164.0,27,0.496,,0.0,1.0,0.9988,0.6604,31.876,17.6,342.329,20.997,0.17916,0.08312,0.21882
162.0,164.0,15,0.496,,0.0,1.0,0.885,0.9154,54.076,136.394,163.152,35.178,0.17916,0.08312,0.21882
163.0,165.0,5474,0.5027,,0.0,0.835,0.8283,0.8609,101.981,198.519,164.486,54.269,0.19629,0.09863,0.22674
163.0,165.0,57,0.5027,OMG,0.772,0.228,0.2976,0.9427,128.682,61.935,163.907,57.484,0.19629,0.09863,0.22674
163.0,165.0,18,0.5027,,0.0,0.667,0.4223,0.9817,68.471,80.282,164.289,44.887,0.19629,0.09863,0.22674
163.0,165.0,23,0.5027,,0.0,0.739,0.4458,0.9299,69.805,101.307,344.293,42.932,0.19629,0.09863,0.22674
163.0,165.0,18,0.5027,,0.0,1.0,0.8324,0.8867,50.301,128.139,163.896,34.194,0.19629,0.09863,0.22674
163.0,165.0,21,0.5027,,0.0,1.0,0.9227,0.9105,64.537,34.659,344.205,39.132,0.19629,0.09863,0.22674
164.0,166.0,5063,0.4888,,0.0,0.795,0.8048,0.8613,106.212,202.091,165.38,56.033,0.15579,0.10071,0.18257
164.0,166.0,29,0.4888,FCE,0.552,0.448,0.4032,0.9432,71.119,103.865,345.021,44.729,0.15579,0.10071,0.18257
164.0,166.0,13,0.4888,,0.0,1.0,0.9956,0.6616,28.143,346.161,344.998,18.733,0.15579,0.10071,0.18257
164.0,166.0,15,0.4888,,0.0,1.0,0.9825,0.9239,63.254,18.479,345.302,38.519,0.15579,0.10071,0.18257
164.0,166.0,56,0.4888,OMG,0.571,0.429,0.3343,0.9506,130.749,68.011,165.016,58.66,0.15579,0.10071,0.18257
164.0,166.0,15,0.4888,,0.0,1.0,1.0053,0.675,48.105,7.584,344.95,29.069,0.15579,0.10071,0.18257
164.0,166.0,12,0.4888,,0.0,1.0,0.4258,0.9507,152.107,259.25,345.348,62.342,0.15579,0.10071,0.18257
164.0,166.0,23,0.4888,,0.0,0.913,0.42,0.9815,68.046,78.857,164.644,44.704,0.15579,0.10071,0.18257
164.0,166.0,19,0.4888,,0.0,1.0,0.2094,0.9678,149.073,128.974,345.533,58.314,0.15579,0.10071,0.18257
164.0,166.0,12,0.4888,,0.0,1.0,0.9382,0.8377,176.168,149.582,165.419,69.047,0.15579,0.10071,0.18257
164.0,166.0,9,0.4888,,0.0,1.0,0.6098,0.9447,50.105,79.119,345.36,35.584,0.15579,0.10071,0.18257
164.0,166.0,9,0.4888,,0.0,1.0,0.643,0.9399,36.464,255.487,164.824,31.016,0.15579,0.10071,0.18257
164.0,166.0,9,0.4888,,0.0,1.0,0.9734,0.7371,33.3,23.002,345.217,21.999,0.15579,0.10071,0.18257
165.0,167.0,5427,0.5199,,0.0,0.78,0.7975,0.8696,108.921,201.398,166.423,56.228,0.19905,0.10646,0.17914
165.0,167.0,14,0.5199,,0.0,1.0,0.1792,0.9768,173.066,310.802,166.665,59.375,0.19905,0.10646,0.17914
165.0,167.0,11,0.5199,,0.0,0.545,0.9956,0.9174,98.302,346.981,345.346,53.98,0.19905,0.10646,0.17914
165.0,167.0,8,0.5199,,0.0,1.0,0.7965,0.9199,57.359,57.121,346.394,36.82,0.19905,0.10646,0.17914
165.0,167.0,8,0.5199,,0.0,1.0,0.7445,0.9621,152.565,297.0,346.135,66.702,0.19905,0.10646,0.17914
165.0,167.0,14,0.5199,EMO,0.571,0.429,0.6139,0.9511,138.108,281.254,346.089,63.272,0.19905,0.10646,0.17914
165.0,167.0,17,0.5199,,0.0,1.0,0.4424,0.9652,153.616,261.846,345.847,63.89,0.19905,0.10646,0.17914
165.0,167.0,15,0.5199,,0.0,1.0,0.6098,0.9439,50.105,79.119,345.601,36.259,0.19905,0.10646,0.17914
165.0,167.0,34,0.5199,FCE,0.5,0.5,0.3945,0.9425,72.438,103.556,345.888,44.496,0.19905,0.10646,0.17914
165.0,167.0,19,0.5199,,0.0,1.0,0.42,0.9913,68.981,80.37,165.869,45.408,0.19905,0.10646,0.17914
166.0,168.0,5258,0.5412,,0.0,0.768,0.7846,0.86,101.255,204.841,167.398,54.202,0.21372,0.09266,0.17072
166.0,168.0,17,0.5412,,0.0,1.0,0.975,0.8808,94.123,21.083,347.086,51.934,0.21372,0.09266,0.17072
166.0,168.0,63,0.5412,,0.0,1.0,0.9011,0.8912,72.386,39.442,347.095,42.757,0.21372,0.09266,0.17072
166.0,168.0,9,0.5412,,0.0,1.0,0.8939,0.962,63.107,320.588,347.713,39.197,0.21372,0.09266,0.17072
166.0,168.0,17,0.5412,,0.0,1.0,0.758,0.9266,146.19,298.055,347.171,65.713,0.21372,0.09266,0.17072
166.0,168.0,10,0.5412,,0.0,1.0,0.246,0.9352,42.711,125.626,346.639,38.44,0.21372,0.09266,0.17072
166.0,168.0,8,0.5412,,0.0,1.0,0.9038,0.8359,170.187,320.228,346.984,68.757,0.21372,0.09266,0.17072
166.0,168.0,11,0.5412,,0.0,1.0,0.4261,0.965,154.199,258.579,346.535,63.587,0.21372,0.09266,0.17072
166.0,168.0,37,0.5412,,0.0,0.703,0.4044,0.9639,70.811,103.544,346.94,44.802,0.21372,0.09266,0.17072
166.0,168.0,17,0.5412,,0.0,1.0,0.4379,0.9881,69.968,82.368,166.837,45.345,0.21372,0.09266,0.17072
166.0,168.0,10,0.5412,,0.0,1.0,0.8554,0.9436,50.215,133.416,167.535,33.796,0.21372,0.09266,0.17072
167.0,169.0,5333,0.5397,,0.0,0.803,0.8018,0.8583,88.655,199.062,168.465,49.586,0.22112,0.0951,0.17608
167.0,169.0,70,0.5397,,0.0,1.0,0.8989,0.8987,72.932,39.684,347.97,42.725,0.22112,0.0951,0.17608
167.0,169.0,15,0.5397,,0.0,1.0,0.8979,0.962,66.329,321.215,347.97,40.94,0.22112,0.0951,0.17608
167.0,169.0,31,0.5397,,0.0,0.677,0.4071,0.9396,68.852,103.609,348.051,43.197,0.22112,0.0951,0.17608
167.0,169.0,39,0.5397,OMG,0.59,0.41,0.3307,0.9545,129.516,67.76,168.15,58.571,0.22112,0.0951,0.17608
167.0,169.0,9,0.5397,,0.0,1.0,0.116,0.9812,47.505,322.373,168.42,43.491,0.22112,0.0951,0.17608
167.0,169.0,10,0.5397,,0.0,1.0,0.3404,0.9214,157.839,66.805,167.825,61.233,0.22112,0.0951,0.17608
167.0,169.0,8,0.5397,,0.0,1.0,0.8262,0.92,48.019,128.005,167.673,32.601,0.22112,0.0951,0.17608
167.0,169.0,8,0.5397,,0.0,1.0,0.7414,0.9701,127.292,297.832,348.076,62.297,0.22112,0.0951,0.17608
167.0,169.0,8,0.5397,,0.0,1.0,0.1844,0.9418,173.094,315.232,167.928,57.549,0.22112,0.0951,0.17608
167.0,169.0,15,0.5397,,0.0,1.0,0.4432,0.9642,68.885,82.724,168.008,44.963,0.22112,0.0951,0.17608
168.0,170.0,5488,0.4921,,0.0,0.829,0.8115,0.8517,76.073,195.361,169.491,45.286,0.19956,0.1038,0.18913
168.0,170.0,17,0.4921,TER,0.765,0.235,0.6225,0.9502,88.174,77.132,349.063,49.905,0.19956,0.1038,0.18913
168.0,170.0,42,0.4921,,0.0,1.0,0.5939,0.9264,153.593,276.678,349.198,64.037,0.19956,0.1038,0.18913
168.0,170.0,31,0.4921,,0.0,0.903,0.9895,0.9026,83.623,336.962,348.942,48.564,0.19956,0.1038,0.18913
168.0,170.0,11,0.4921,,0.0,1.0,0.2109,0.9449,123.405,128.209,348.861,55.413,0.19956,0.1038,0.18913
168.0,170.0,16,0.4921,,0.0,1.0,0.453,0.9775,70.219,83.337,169.202,45.509,0.19956,0.1038,0.18913
168.0,170.0,41,0.4921,OMG,0.61,0.39,0.3096,0.9552,132.304,64.702,168.928,58.51,0.19956,0.1038,0.18913
168.0,170.0,15,0.4921,,0.0,1.0,0.88,0.9006,66.62,317.946,349.016,41.238,0.19956,0.1038,0.18913
168.0,170.0,24,0.4921,,0.0,1.0,0.8006,0.8899,60.06,124.263,169.13,37.922,0.19956,0.1038,0.18913
168.0,170.0,8,0.4921,,0.0,1.0,0.7881,0.9607,23.228,56.105,348.708,24.028,0.19956,0.1038,0.18913
169.0,171.0,5602,0.4873,,0.0,0.829,0.8168,0.8479,84.476,195.912,170.446,47.796,0.19953,0.10192,0.20043
169.0,171.0,8,0.4873,,0.0,1.0,0.1591,0.9786,166.129,315.378,170.215,58.326,0.19953,0.10192,0.20043
169.0,171.0,13,0.4873,,0.0,1.0,0.4435,0.9848,68.252,82.037,169.564,45.039,0.19953,0.10192,0.20043
169.0,171.0,38,0.4873,,0.0,0.632,0.4087,0.9469,67.396,104.176,349.676,42.831,0.19953,0.10192,0.20043
169.0,171.0,16,0.4873,,0.0,1.0,0.728,0.9506,67.156,114.072,169.386,42.052,0.19953,0.10192,0.20043
169.0,171.0,13,0.4873,,0.0,1.0,0.886,0.8957,66.654,318.185,350.245,40.599,0.19953,0.10192,0.20043
170.0,172.0,5344,0.4748,,0.0,0.835,0.8143,0.8432,87.122,194.707,171.432,48.846,0.18476,0.11503,0.17617
170.0,172.0,10,0.4748,,0.0,1.0,0.0503,0.9635,33.675,339.778,170.734,38.829,0.18476,0.11503,0.17617
170.0,172.0,17,0.4748,,0.0,1.0,0.9934,0.6591,27.716,341.778,351.257,19.2,0.18476,0.11503,0.17617
170.0,172.0,17,0.4748,,0.0,1.0,0.2215,0.9706,52.963,126.869,351.313,41.835,0.18476,0.11503,0.17617
170.0,172.0,40,0.4748,,0.0,1.0,0.9867,0.7219,55.089,19.79,351.292,32.635,0.18476,0.11503,0.17617
170.0,172.0,9,0.4748,TER,1.0,0.0,0.6479,0.9761,87.814,75.993,350.686,49.22,0.18476,0.11503,0.17617
170.0,172.0,13,0.4748,,0.0,1.0,0.8717,0.8723,177.308,140.324,171.423,69.028,0.18476,0.11503,0.17617
170.0,172.0,14,0.4748,,0.0,1.0,0.4425,0.9889,68.83,82.765,170.751,45.244,0.18476,0.11503,0.17617
170.0,172.0,24,0.4748,,0.0,1.0,0.8412,0.9307,49.811,130.977,171.038,34.454,0.18476,0.11503,0.17617
170.0,172.0,26,0.4748,,0.0,0.654,0.4236,0.9517,73.87,99.98,351.411,45.389,0.18476,0.11503,0.17617
170.0,172.0,8,0.4748,,0.0,0.75,0.9772,0.8958,95.326,339.802,350.867,52.754,0.18476,0.11503,0.17617
170.0,172.0,9,0.4748,,0.0,1.0,0.8759,0.9295,66.907,317.246,351.662,41.251,0.18476,0.11503,0.17617
170.0,172.0,8,0.4748,,0.0,1.0,0.8542,0.9111,90.889,47.362,351.046,50.363,0.18476,0.11503,0.17617
170.0,172.0,13,0.4748,,0.0,1.0,0.4675,0.9127,153.626,263.109,350.607,63.575,0.18476,0.11503,0.17617
171.0,173.0,5626,0.4234,,0.0,0.836,0.832,0.8463,93.702,193.125,172.477,51.298,0.27446,0.10385,0.20594
171.0,173.0,39,0.4234,,0.0,0.718,0.4363,0.9561,68.934,99.102,351.683,43.453,0.27446,0.10385,0.20594
171.0,173.0,12,0.4234,,0.0,1.0,0.1591,0.9765,172.386,314.576,172.122,58.424,0.27446,0.10385,0.20594
171.0,173.0,13,0.4234,,0.0,1.0,0.9048,0.9379,69.253,322.925,352.224,42.64,0.27446,0.10385,0.20594
171.0,173.0,11,0.4234,,0.0,1.0,0.1905,0.9849,148.818,128.998,352.247,58.256,0.27446,0.10385,0.20594
171.0,173.0,13,0.4234,,0.0,1.0,0.4468,0.9939,69.325,83.227,172.23,45.255,0.27446,0.10385,0.20594
172.0,174.0,5297,0.4622,,0.0,0.829,0.8409,0.8433,84.998,200.625,173.353,48.256,0.27909,0.10513,0.17022
172.0,174.0,11,0.4622,,0.0,1.0,0.4683,0.9597,101.25,95.843,352.65,53.118,0.27909,0.10513,0.17022
172.0,174.0,15,0.4622,,0.0,0.667,0.6203,0.9706,89.801,76.566,352.695,51.06,0.27909,0.10513,0.17022
172.0,174.0,18,0.4622,,0.0,1.0,0.2194,0.9743,151.299,126.591,352.722,58.952,0.27909,0.10513,0.17022
172.0,174.0,10,0.4622,,0.0,1.0,0.9049,0.8467,70.272,38.281,352.747,41.352,0.27909,0.10513,0.17022
172.0,174.0,12,0.4622,,0.0,1.0,0.6488,0.9733,135.371,285.598,353.229,63.497,0.27909,0.10513,0.17022
172.0,174.0,18,0.4622,SZE,0.778,0.222,0.3894,0.9768,112.859,104.88,352.747,56.104,0.27909,0.10513,0.17022
172.0,174.0,8,0.4622,,0.0,1.0,0.2312,0.9582,123.582,125.419,352.964,55.873,0.27909,0.10513,0.17022
172.0,174.0,23,0.4622,,0.0,1.0,0.9074,0.9165,99.773,37.342,352.723,53.801,0.27909,0.10513,0.17022
172.0,174.0,8,0.4622,,0.0,1.0,0.1594,0.968,45.214,135.55,353.439,41.807,0.27909,0.10513,0.17022
172.0,174.0,9,0.4622,,0.0,1.0,0.9525,0.8898,69.487,152.308,173.07,41.327,0.27909,0.10513,0.17022
172.0,174.0,20,0.4622,,0.0,0.6,0.3304,0.9641,69.172,111.152,352.846,44.276,0.27909,0.10513,0.17022
173.0,175.0,5649,0.5325,,0.0,0.832,0.8216,0.8539,78.623,196.021,174.402,45.609,0.2083,0.1023,0.23479
173.0,175.0,28,0.5325,,0.0,1.0,0.5979,0.9608,68.342,97.727,173.825,44.162,0.2083,0.1023,0.23479
173.0,175.0,13,0.5325,,0.0,1.0,0.4661,0.9601,164.374,267.046,354.183,65.102,0.2083,0.1023,0.23479
173.0,175.0,21,0.5325,,0.0,1.0,0.6389,0.9195,137.325,283.252,353.852,63.143,0.2083,0.1023,0.23479
174.0,176.0,5565,0.5458,,0.0,0.833,0.807,0.8562,70.954,194.755,175.535,44.051,0.24401,0.12261,0.1871
174.0,176.0,40,0.5458,,0.0,0.75,0.403,0.9552,66.376,103.053,355.071,43.646,0.24401,0.12261,0.1871
174.0,176.0,14,0.5458,,0.0,1.0,1.0025,0.9222,74.295,11.249,354.992,44.102,0.24401,0.12261,0.1871
174.0,176.0,24,0.5458,,0.0,1.0,0.5576,0.9381,143.646,274.663,355.071,63.587,0.24401,0.12261,0.1871
174.0,176.0,8,0.5458,,0.0,1.0,0.2155,0.9647,54.082,126.244,355.121,42.672,0.24401,0.12261,0.1871
174.0,176.0,19,0.5458,,0.0,1.0,0.4818,0.9833,68.533,87.123,174.609,45.086,0.24401,0.12261,0.1871
175.0,177.0,5687,0.5304,,0.0,0.843,0.831,0.8469,68.316,189.999,176.666,43.15,0.28256,0.10407,0.20612
175.0,177.0,10,0.5304,,0.0,1.0,0.8837,0.9478,68.247,318.693,355.594,41.777,0.28256,0.10407,0.20612
175.0,177.0,14,0.5304,,0.0,1.0,0.0799,0.9605,36.297,152.096,356.013,40.77,0.28256,0.10407,0.20612
175.0,177.0,14,0.5304,,0.0,1.0,0.5028,0.9592,74.499,87.57,175.802,45.208,0.28256,0.10407,0.20612
176.0,178.0,5138,0.5146,,0.0,0.837,0.8305,0.8452,66.359,193.252,177.512,43.143,0.21267,0.09834,0.15635
176.0,178.0,47,0.5146,,0.0,0.574,0.3632,0.9452,137.287,71.067,177.037,59.685,0.21267,0.09834,0.15635
176.0,178.0,21,0.5146,,0.0,1.0,0.4889,0.9571,155.0,267.868,357.075,64.361,0.21267,0.09834,0.15635
176.0,178.0,9,0.5146,,0.0,1.0,0.3916,0.9788,112.608,283.13,177.384,56.715,0.21267,0.09834,0.15635
176.0,178.0,15,0.5146,,0.0,0.933,0.5704,0.8594,161.941,93.196,177.055,64.564,0.21267,0.09834,0.15635
176.0,178.0,10,0.5146,,0.0,1.0,0.8468,0.941,97.266,47.594,356.819,53.052,0.21267,0.09834,0.15635
176.0,178.0,8,0.5146,,0.0,1.0,0.6672,0.9563,93.014,72.343,356.843,51.713,0.21267,0.09834,0.15635
176.0,178.0,8,0.5146,,0.0,1.0,0.9808,0.9167,117.513,341.786,357.251,61.132,0.21267,0.09834,0.15635
176.0,178.0,10,0.5146,,0.0,1.0,0.9809,0.6673,26.238,340.566,356.43,18.655,0.21267,0.09834,0.15635
176.0,178.0,13,0.5146,,0.0,1.0,1.0015,0.9634,79.106,6.066,357.253,45.757,0.21267,0.09834,0.15635
176.0,178.0,8,0.5146,,0.0,1.0,0.8382,0.9582,63.783,131.863,177.441,39.859,0.21267,0.09834,0.15635
176.0,178.0,9,0.5146,,0.0,1.0,0.9725,0.8464,100.786,21.961,357.646,54.019,0.21267,0.09834,0.15635
176.0,178.0,8,0.5146,,0.0,0.875,1.0026,0.9143,63.802,184.682,177.557,37.997,0.21267,0.09834,0.15635
176.0,178.0,22,0.5146,,0.0,0.727,0.3575,0.9641,66.956,108.841,356.874,43.869,0.21267,0.09834,0.15635
177.0,179.0,5198,0.4702,,0.0,0.847,0.8196,0.84,68.005,199.667,178.581,43.179,0.22291,0.09688,0.15877
177.0,179.0,45,0.4702,OMG,0.511,0.444,0.3502,0.9614,137.87,70.884,178.283,60.478,0.22291,0.09688,0.15877
